"userId","id","title","description","path","genre","keyword","uploaded_at","thumbnail"
"66fb860a268a919f34301bab","934782","Desi Murga KFC Chicken Village Rasoi Ka Khana Recipe Street Food Hindi Kahaniya Hindi Moral Stories","Desi Murga KFC Chicken Village Rasoi Ka Khana Recipe Street Food Hindi Kahaniya Hindi Moral Stories. Please Subscribe To This Channel  to Watch more Comedy Videos. 
Hello guys join to my TELEGRAM CHANNEL Link ???????? https://t.me/okwingo let's earn money together i'll teach you how to earn in 1win ????????
#kfcchicken #desimurga #villagerasoi #chickencooking #indianfood #streetfood #indianstreetfood #desijugad #streetfood #hindicomedy #shortmovie #comedyvideo #hindikahaniya #funnycomedy #funnyvideo #hindifunny #comedykahaniya #hindistories","uploads/1727934620440-Desi Murga KFC Chicken Village Rasoi Ka Khana Recipe Street Food Hindi Kahaniya Hindi Moral Stories.mp4","Kids or Cartoons,Stories,Comedy","Desi Murga KFC Chicken Village Rasoi Ka Khana Recipe Street Food Hindi Kahaniya Hindi Moral Stories","2024-10-03 11:20:20","thumbnails/1727934620669-resized-1727934620659-youtube_11.jpeg"
"66fb860a268a919f34301bab","934783","మాయా సూర్యచంద్రుల స్కూల్ - Telugu story | MAGICAL SCHOOL | Moral stories in Telugu","మాయా సూర్యచంద్రుల స్కూల్ - Telugu story | MAGICAL SCHOOL | Moral stories in Telugu #telugufairytaleschannel 


Story : మాయా సూర్యచంద్రుల స్కూల్   - Telugu story | మాయా సూర్యుని  మోసం కథ  

మాయా చంద్రుని గిన్నె:    • మాయా చంద్రుని గిన్నె - Telugu story |...    
      
#ghost #dreambookstories #telugufairytales #telugukathalu #bommalukathalu #trollstories #panchatantratales  #cartoonstories2024  #moralstories  #childrensstories #cartoonentertainment  #animalstories#shortstories #cartoontelugu #goldenicecream #magicalmoons #deyyamkathalu #telugukathalu #horrorstories #bestmoralstories #angrymoon #greedymoon #gianticecream #cheatingmoon #magicalangel #moonstorytelugu  #goldenshoes #magicalmoonvillage #moonvssun#goldentshoemagic #telugukathalu #magicalschoolbooks  #magicalschool #crazysun #goldenschoolbag #magicalmoon #angrysun #themoonschool ","uploads/1727934834842-à°®à°¾à°¯à°¾ à°¸à±à°°à±à°¯à°à°à°¦à±à°°à±à°² à°¸à±à°à±à°²à± - Telugu story _ MAGICAL SCHOOL _ Moral stories in Telugu #telugufairytales.mp4","Kids or Cartoons,Stories,Comedy","Telugu story | MAGICAL SCHOOL | Moral stories in Telugu","2024-10-03 11:23:55","thumbnails/1727934835215-resized-1727934835211-youtube_12.jpeg"
"66fb860a268a919f34301bab","934784","మాయా విమానం హోటల్ | Telugu Stories | Telugu Kathalu | Stories in Telugu | Moral Stories","మాయా విమానం హోటల్ | Telugu Stories | Telugu Kathalu | Stories in Telugu | Moral Stories

✿ Story :- The Magical Aeroplane Hotel

© Koo Koo TV","uploads/1727935074397-à°®à°¾à°¯à°¾ à°µà°¿à°®à°¾à°¨à°_ à°¹à±_à°_à°²à±_ _ Telugu Stories _ Telugu Kathalu _ Stories in Telugu _ Moral Stories.mp4","Comedy,Kids or Cartoons,Stories","Maya Vimanam | Telugu Stories | Telugu Kathalu | Stories in Telugu | Moral Stories","2024-10-03 11:27:54","thumbnails/1727935074569-resized-1727935074563-youtube_13.jpeg"
"66fb860a268a919f34301bab","934785","Super Bheem - Evil Spell on Chutki and Kalia | Animated cartoons for kids | Stories for Kids","Watch cartoons of your favorite Super Hero Super Bheem in Hindi.  
Subscribe to this new channel of Super Bheem for kids cartoons, space adventures, unlimited fun and entertainment. 
Catch up all interesting Super Bheem Cartoons for Children & fascinating kids videos ","uploads/1727942937765-Super Bheem - Evil Spell on Chutki and Kalia _ Animated cartoons for kids _ Stories for Kids.mp4","Kids or Cartoons","Super Bheem - Evil Spell on Chutki and Kalia | Animated cartoons for kids | Stories for Kids","2024-10-03 13:38:58","thumbnails/1727942938477-resized-1727942938468-youtube_14.jpeg"
"66fb860a268a919f34301bab","934786","Roll_no:21 | Kris | Kanishk Ka Plan Fail Compilation 16 (Telugu) | Pogo","Roll No:21 | Kris | Kanishk Ka Plan Fail Compilation 16 (Telugu) | Pogo","uploads/1727943141080-Kris _ Kanishk Ka Plan Fail Compilation 16 (Telugu) _ Pogo.mp4","Kids or Cartoons","Roll No:21","2024-10-03 13:42:21","thumbnails/1727943141378-resized-1727943141377-youtube_15.jpeg"
"66fb860a268a919f34301bab","934787","दानवीर | Danveer | Hindi Story | Hindi Kahaniya | Moral Stories | cartoon story | mishutoons","दानवीर | Danveer | Hindi Story | Hindi Kahaniya | Moral Stories | cartoon story | mishutoons






hindi kahani, hindi kahaniya, stories in hindi, kahaniya in hindi, hindi stories, kahani, hindi story, hindi kahaniyan, story in hindi, moral kahani, kahani kahani, kahaniya, hindi moral story, kahani in hindi, moral kahaniya, hindi animated stories, hindi moral stories, dream toons , dream toon new story, ssoftoons hindi kahani, gareeb rasgullewala, Horror stories in hindi, Hindi horror story, moral story cartoon, hindi horror stories cartoon,naba toons

Please note that this video has been created for an audience aged 16 and above only and is not meant for kids.
","uploads/1727943315291-à¤¦à¤¾à¤¨à¤µà¥_à¤° _ Danveer _ Hindi Story _ Hindi Kahaniya _ Moral Stories _ cartoon story _ mishutoons.mp4","Kids or Cartoons","दानवीर | Danveer | Hindi Story | Hindi Kahaniya | Moral Stories | cartoon story | mishutoons","2024-10-03 13:45:15","thumbnails/1727943315505-resized-1727943315501-youtube_16.jpeg"
"66fb860a268a919f34301bab","934788","Little Krishna????| Radha Ashtami | Radha ki Masti ????| Krishna | Cartoon for Kids | ‪@PogoChannel‬","Radha Ashtami par, dekhiye Radha ka masti bhara andaaz! Kaise woh apne chanchal tarike se Krishna ko chhedti hai aur sabko hasati hai. ????

Watch exciting episodes of Little Krishna only on Pogo. ????

Do not miss any update on your favorite cartoons by Subscribing to the POGO YouTube Channel, Facebook page & Instagram page.","uploads/1727943811362-Little Krishna_ Radha Ashtami _ Radha ki Masti_ Krishna _ Cartoon for Kids _ @PogoChannel.mp4","Kids or Cartoons","Little Krishna????| Radha Ashtami | Radha ki Masti ????| Krishna | Cartoon for Kids | ‪@PogoChannel‬","2024-10-03 13:53:31","thumbnails/1727943811557-resized-1727943811555-youtube_17.jpeg"
"66fb860a268a919f34301bab","934789","Ippudu Schooluku Veltunnanu - Ready for School | Telugu Kids Cartoons | Infobells #telugucartoons","???????? Watch Chitti, Chinnu, and Pappu come together in this delightful Telugu cartoon as they enjoy their school holidays by playing pretend play, getting their little doll ready for school. This fun-filled episode encourages creativity and teaches young viewers about the school routine imaginatively and engagingly.

#telugucartoons #telugurhymes #kidsgames #pretendplay #readyforpreschool #readyforschool ","uploads/1727943964725-Ippudu Schooluku Veltunnanu - Ready for School _ Telugu Kids Cartoons _ Infobells #telugucartoons.mp4","Kids or Cartoons","Ippudu Schooluku Veltunnanu - Ready for School | Telugu Kids Cartoons | Infobells #telugucartoons","2024-10-03 13:56:04","thumbnails/1727943964938-resized-1727943964935-youtube_18.jpeg"
"66fb860a268a919f34301bab","934790","Gyaan का गणित होगया ख़राब | Badrinath and Budhdeb | Comedy Cartoon | Hindi Cartoon | Zee Kids","Badrinath and Budhdeb, create adventurous memories by getting in a lot of trouble at school and overcoming them through their wit and companionship.","uploads/1727944280951-Gyaan à¤_à¤¾ à¤_à¤£à¤¿à¤¤ à¤¹à¥_à¤_à¤¯à¤¾ à¥_à¤°à¤¾à¤¬ _ Badrinath and Budhdeb _ Comedy Cartoon _ Hindi Cartoon _ Zee Kids.mp4","Kids or Cartoons","Badrinath and Budhdeb | Comedy Cartoon | Hindi Cartoon","2024-10-03 14:01:21","thumbnails/1727944281209-resized-1727944281203-youtube_19.jpeg"
"66fb860a268a919f34301bab","934791","गट्टू चिंकी का Garba Night | Navratri Special | Cartoon Video | Moral Story | Puntoon Kids Hindi","गट्टू चिंकी का Garba Night | Navratri Special | Garba Competition | Garba Wueen |Hindi Kahaniya | Fun Stories | Hindi Cartoon | हिंदी कार्टून | Moral Stories In Hindi | हिंदी नैतिक कहानियां | PunToon Kids Hindi 
Buy our Products from: https://puntoonkids.com/

For more interesting Hindi stories, Panchatantra stories, Fairy tales and educational videos.
Subscribe to PunToon Kids Hindi","uploads/1727944434548-à¤à¤à¥à¤à¥ à¤à¤¿à¤à¤à¥ à¤à¤¾ Garba Night _ Navratri Special _ Cartoon Video _ Moral Story _ Puntoon Kids Hindi.mp4","Kids or Cartoons","Navratri Special | Cartoon Video | Moral Story","2024-10-03 14:03:54","thumbnails/1727944434816-resized-1727944434809-youtube_20.jpeg"
"66dae37662c5e5588945be29","934792","Evolution of Indian Education System | Traditional v Modern Education","Hello Everyone!

In this video, I've talked about how the education system has evolved ever since ancient times. We have come a long way from Gurukul to Online Education with various advantages & disadvantages of each stage.

Hope you like this video!

Check out my recommended Udemy courses- 
Digital Marketing Course: http://bitly.ws/zp4a

Social Media Marketing Mastery: http://bitly.ws/zp4E

Click on the link to avail of exciting offers available for a limited time period. (For new users only)
Upskilling and creating a learning habit is the best gift you can give yourself this New Year. ","uploads/1727944759086-Evolution of Indian Education System _ Traditional v Modern Education.mp4","Education,News","Evolution of Indian Education System | Traditional v Modern Education","2024-10-03 14:09:19","thumbnails/1727944759230-resized-1727944759226-youtube_21.jpeg"
"66dae37662c5e5588945be29","934793","What is Knowledge ? Defined by APJ Abdul Kalam | inspirational speech | subscribe for more videos","motivational speech by APJ ABDUL KALAM about knowledge at SRM University. Must watch
What is Knowledge ?
dr apj abdul kalam speech on education
apj abdul kalam speech in english pdf
abdul kalam speech in tamil
abdul kalam speech on youth
apj abdul kalam speech video
apj abdul kalam speech in hindi
apj abdul kalam speech in bengali
dr apj abdul kalam speech in hindi
motivational video hindi
motivational videos for success
motivational video in tamil
self motivational videos
best motivation video
motivational videos in hindi free download
motivational videos 2017
motivational videos for success for students
apj abdul kalam speech
apj abdul kalam quotes
apj abdul kalam achievements
abdul kalam in hindi
apj abdul kalam essay
apj abdul kalam thoughts
apj abdul kalam books
apj abdul kalam awards","uploads/1727944933929-What is Knowledge _ Defined by APJ Abdul Kalam _ inspirational speech _ subscribe for more videos.mp4","Education","What is Knowledge ? Defined by APJ Abdul Kalam | inspirational speech | subscribe for more videos","2024-10-03 14:12:14","thumbnails/1727944934051-resized-1727944934049-youtube_22.jpeg"
"66dae37662c5e5588945be29","934794","EXPOSING THE INDIAN EDUCATION SYSTEM | Vaibhav Kadnar | Hindi","In this video, Vaibhav Kadnar talks about how the Indian education system in current society is not providing the desired output to the nation as expected. Vaibhav dives deep into the education system currently present in India and discusses the various aspects which are restrictive in its nature and what needs to be done in order for India to emerge from it.

This video will help you understand the current education standards present in India and how even though people graduate from top tier colleges the country is not able to provide jobs to the students. 

In 2024, only 36% of 2000 students from IIT Bombay got a placement after their studies. This is alarming as to how even passing out from India’s best educational institute cannot guarantee you a job in India. So you can only imagine the state of students who pass out from tier 2,3 and 4 colleges in the nation. 

What are the reasons behind this? Who is responsible for the failure of the Indian education system? Do these students not have the relevant industry skills? Our education system of schools and colleges even after 15-20 years of academic years fails to make student employment worthy!

In this video, Vaibhav will also be covering the topics such as:

What is wrong with the Indian Education System?
How Indian education just focuses on marks and creates a pressure on the student.
How Indian schools neglect non-academic skills.
How it affects the mental health and self esteem of a student.

The Indian education system has curriculums and teaching methods  which are outdated.
How they teach kids in foreign countries like Finland and what India can learn from them.
Indian schools and colleges have teachers who are not qualified enough or literate enough to teach the students.

Rote learning and not any real understanding.
Practical learning is missing in our educational system.
Career paths beyond the normal rat race.
Job opportunities apart from being a doctor, engineer or civil services.
How entrepreneurs, business men and CEO's have the most money in the world.
Entrepreneurship is discouraged in India.

And finally what can be done to resolve all of this.
Educational reforms by the government of India
Technology in education to help learn

Please subscribe to the channel Vaibhav Kadnar for more such amazing informative content in the future.

Thank you!","uploads/1727945153042-EXPOSING THE INDIAN EDUCATION SYSTEM _ Vaibhav Kadnar _ Hindi.mp4","Education,News","EXPOSING THE INDIAN EDUCATION SYSTEM | Vaibhav Kadnar | Hindi","2024-10-03 14:15:53","thumbnails/1727945153333-resized-1727945153331-youtube_23.jpeg"
"66dae37662c5e5588945be29","934795","India vs Germany | Education System Analysis by Dhruv Rathee","In this video, I do a detailed comparison of the Indian Education System with the German Education System. How are the two countries handling education differently all the way from middle school, high school, university level to job level. And you will also learn how to study in Germany. There are fundamental differences from which India can take inspiration and we can implement similar changes. ","uploads/1727945312851-India vs Germany _ Education System Analysis by Dhruv Rathee.mp4","Education,News","India vs Germany | Education System Analysis by Dhruv Rathee","2024-10-03 14:18:33","thumbnails/1727945313198-resized-1727945313195-youtube_24.jpeg"
"66dae37662c5e5588945be29","934796","Addiction To Education (पढ़ाई की लत) By Sandeep Maheshwari","Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.","uploads/1727945465704-Addiction To Education (à¤ªà¤¢à¤¼à¤¾à¤_ à¤_à¥_ à¤²à¤¤) By Sandeep Maheshwari.mp4","News,Education","Addiction To Education By Sandeep Maheshwari","2024-10-03 14:21:05","thumbnails/1727945465920-resized-1727945465919-youtube_25.jpeg"
"66dae37662c5e5588945be29","934797","Cracked Amazon as Data Analyst | List of companies hiring for Data Analyst profile | Interview | Podcasts","List if the companies 
Amazon
Paytm
Cisco
Moody's analytics
Citicorp Finance
Uber
PWC
Deloitte
Tiger Analytics
Cult.fit
Zepto
Swiggy
Meesho
ANZ Bank
Nielsen
Infineon
Smartcoin
Blackbuck
WeRize","uploads/1727945663692-Cracked Amazon as Data Analyst _ List of companies hiring for Data Analyst profile.mp4","Education,News","Interview | Podcasts | Cracked Amazon as Data Analyst | List of companies hiring for Data Analyst profile","2024-10-03 14:24:23","thumbnails/1727945663824-resized-1727945663822-youtube_26.jpeg"
"66dae37662c5e5588945be29","934798","What Is AR And VR | Virtual Reality And Augmented Reality Explained | AR VR Tutorial | Simplilearn","This video by simplilearn is based on what is AR and VR. This tutorial will help you understand the fundamentals of AR and VR with the help of theoretical and practical methods. Augmented reality (AR) adds digital elements to a live view often by using the camera on a smartphone. virtual reality (VR) implies a complete immersion experience that shuts out the physical world.

????Enroll for Free AI Course & Get Your Completion Certificate: https://www.simplilearn.com/learn-ai-... 
✅Subscribe to our Channel to learn more about the top Technologies: https://bit.ly/2VT4WtH  

⏩ Check out the Artificial Intelligence training videos: https://bit.ly/2Li4Rur  

#WhatIsARAndVR #VirtualRealityAndAugmentedRealityExplained #WhatIsAugmentedReality, #WhatIsVirtualReality #HowARVRWorks #ARVRTutorial #ARVRTechnology #AugmentedReality #VirtualReality #Simplilearn 

Simplilearn’s Artificial Intelligence course provides training in the skills required for a career in AI. You will master TensorFlow, Machine Learning and other AI concepts, plus the programming languages needed to design intelligent agents, deep learning algorithms & advanced artificial neural networks that use predictive analytics to solve real-time decision-making problems without explicit programming.  

Why learn Artificial Intelligence? 
The current and future demand for AI engineers is staggering. The New York Times reports a candidate shortage for certified AI Engineers, with fewer than 10,000 qualified people in the world to fill these jobs, which according to Paysa earn an average salary of $172,000 per year in the U.S. (or Rs.17 lakhs to Rs. 25 lakhs in India) for engineers with the required skills.  You can gain in-depth knowledge of Artificial Intelligence by taking our Artificial Intelligence certification training course. Those who complete the course will be able to:  

1. Master the concepts of supervised and unsupervised learning 
2. Gain practical mastery over principles, algorithms, and applications of machine learning through a hands-on approach which includes working on 28 projects and one capstone project. 
3. Acquire thorough knowledge of the mathematical and heuristic aspects of machine learning. 
4. Understand the concepts and operation of support vector machines, kernel SVM, naive bayes, decision tree classifier, random forest classifier, logistic regression, K-nearest neighbors, K-means clustering and more. 
5. Comprehend the theoretical concepts and how they relate to the practical aspects of machine learning. 
6. Be able to model a wide variety of robust machine learning algorithms including deep learning, clustering, and recommendation systems  ","uploads/1727945793737-What Is AR And VR _ Virtual Reality And Augmented Reality Explained _ AR VR Tutorial _ Simplilearn.mp4","News,Education","What Is AR And VR | Virtual Reality And Augmented Reality Explained | AR VR Tutorial | Simplilearn","2024-10-03 14:26:33","thumbnails/1727945793797-resized-1727945793796-youtube_27.jpeg"
"66dae37662c5e5588945be29","934799","Education For All | Cameron Allen | TEDxKids@ElCajon","Cameron seeks to provide all children around the World with and education. To start we need educators. ""For every kid in the World to go to school we would need about 5 million more teachers."" Filmed at TEDxKids@ElCajon June 3, 2017. Student at Avocado Elementary School, part of the Cajon Valley Union School District in El Cajon California. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. ","uploads/1727945918209-Education For All _ Cameron Allen _ TEDxKids@ElCajon.mp4","Education","Education For All | Cameron Allen | TEDxKids@ElCajon","2024-10-03 14:28:38","thumbnails/1727945918264-resized-1727945918263-youtube_28.jpeg"
"66dae37662c5e5588945be29","934800","Small letter alphabet drawing and colouring // A to Z writing // alphabet draw //phonic song","Small letter alphabet drawing and colouring // A to Z writing // alphabet draw //phonic song







ABCDEFGHIJKLMNOPQRSTUVWXYZ , Easy Draw and Paint Alphabet A to Z.  @AritriArts  





ABCDEFGHIJKLMNOPQRSTUVWXYZ , Easy Draw and Paint Alphabet A to Z , #AritriArts

 Alphabet a to z , Painting alphabet , Reading Alphabet , Alphabet Coloring Page , Welcome to Aritri Arts , your go - to destination for fun and educational content designed to teach kids how to write ABCD , ABC , and explore the fascinating world of phonics through engaging songs and interactive learning experiences !
","uploads/1727946114912-Small letter alphabet drawing and colouring __ A to Z writing __ alphabet draw __phonic song.mp4","Education,Kids or Cartoons","Small letter alphabet drawing and colouring // A to Z writing // alphabet draw //phonic song","2024-10-03 14:31:55","thumbnails/1727946115199-resized-1727946115198-youtube_29.jpeg"
"66dae37662c5e5588945be29","934801","GRADE IV/ABHIJIT SIR/COMMON QUESTIONS/ADRE2024/EAGLE EDUCATION","GRADE IV/ABHIJIT SIR/COMMON QUESTIONS/ADRE2024/EAGLE EDUCATION","uploads/1727946303711-GRADE IV_ABHIJIT SIR_COMMON QUESTIONS_ADRE2024_EAGLE EDUCATION.mp4","Education,News","GRADE IV/ABHIJIT SIR/COMMON QUESTIONS/ADRE2024/EAGLE EDUCATION","2024-10-03 14:35:03","thumbnails/1727946303790-resized-1727946303790-youtube_30.jpeg"
"6703dd188123fa163934fa68","934802","FULL CHICKEN BIRYANI | Whole Chicken Biryani Cooking & Eating in Village | Arabian Biryani Recipe","Today, in our village, we cook a chicken biryani recipe using whole chicken. Traditional biryani masala, homemade ghee, coconut oil, and other fresh ingredients give the biryani a pleasant aroma and taste.

We eat full chicken biryani in the evening. The taste is perfect!","uploads/1727947268256-FULL CHICKEN BIRYANI _ Whole Chicken Biryani Cooking & Eating in Village _ Arabian Biryani Recipe.mp4","Food or Cooking","FULL CHICKEN BIRYANI | Whole Chicken Biryani Cooking & Eating in Village | Arabian Biryani Recipe","2024-10-03 14:51:08","thumbnails/1727947268627-resized-1727947268622-youtube_31.jpeg"
"6703dd188123fa163934fa68","934803","Double Egg Chicken Fried Rice || Street Style || Fastfood || Chicken rice ||","Double Egg Chicken Fried Rice || Street Style || Fastfood || Chicken rice ||

#chickenfriedrice #friedrice #friedrecipes #eggfriedrice #fastfood #streetstyle #indianstreetfoodrecipe #indianstreetfood","uploads/1727947377564-Double Egg Chicken Fried Rice __ Street Style  __ Fastfood __ Chicken rice __.mp4","Food or Cooking","Double Egg Chicken Fried Rice || Street Style || Fastfood || Chicken rice ||","2024-10-03 14:52:57","thumbnails/1727947377759-resized-1727947377757-youtube_32.jpeg"
"6703dd188123fa163934fa68","934804","Cooking with ONLY Natural Kitchenware! The Food Has a Natural Fragrance!","Use lotus leaf instead of the usual tin foil, and the bamboo tube instead of the usual rice cooker. Although this is a little troublesome, the food produced has a natural fragrance.
","uploads/1727947469018-Cooking with ONLY Natural Kitchenware! The Food Has a Natural Fragrance!.mp4","Food or Cooking","Cooking with ONLY Natural Kitchenware! The Food Has a Natural Fragrance!","2024-10-03 14:54:29","thumbnails/1727947469113-resized-1727947469110-youtube_33.jpeg"
"6703dd188123fa163934fa68","934805","CHICKEN LOLLIPOP | Fried Chicken Recipe Cooking & Eating In Village | Chicken Wings Recipe Making","Today in our village, we cook a delicious chicken lollipop recipe using chicken wings. This video shows how to cut the chicken wings to make a lollipop recipe. After marination, we fried the chicken lollipop in the oil. After that, we eat with mutton meals.","uploads/1727947667898-Cooking with ONLY Natural Kitchenware! The Food Has a Natural Fragrance!.mp4","Food or Cooking","CHICKEN LOLLIPOP | Fried Chicken Recipe Cooking & Eating In Village | Chicken Wings Recipe Making","2024-10-03 14:57:48","thumbnails/1727947667981-resized-1727947667980-youtube_34.jpeg"
"6703dd188123fa163934fa68","934806","Kantara ’s LEGENDARY Climax Scene ???? | Rishab Shetty | #Kantara | Netflix India","Shiva fights off Devendra and his henchmen as he gets possessed by the spirits of Guliga deiva and Panjurli deiva, in #Kantara.

Watch #Kantara on Netflix!","uploads/1727948666529-Kantara â__s LEGENDARY Climax Scene  _ Rishab Shetty _ #Kantara _ Netflix India.mp4","Action","Kantara ’s LEGENDARY Climax Scene ???? | Rishab Shetty | #Kantara | Netflix India","2024-10-03 15:14:26","thumbnails/1727948666600-resized-1727948666595-youtube_35.jpeg"
"6703dd188123fa163934fa68","934807","Cooking with ONLY Natural Kitchenware! The Food Has a Natural Fragrance!","Use lotus leaf instead of the usual tin foil, and the bamboo tube instead of the usual rice cooker. Although this is a little troublesome, the food produced has a natural fragrance.","uploads/1727948810130-Cooking with ONLY Natural Kitchenware! The Food Has a Natural Fragrance!.mp4","Food or Cooking","Cooking with ONLY Natural Kitchenware! The Food Has a Natural Fragrance!","2024-10-03 15:16:50","thumbnails/1727948810444-resized-1727948810441-youtube_36.jpeg"
"6703dd188123fa163934fa68","934808","For Pasta FANS ONLY, Chicken alfredo ASMR cooking(4K Relaxing sounds, Nature)","For Pasta FANS ONLY, Chicken alfredo ASMR cooking(4K Relaxing sounds, Nature)","uploads/1727949026279-For Pasta FANS ONLY, Chicken alfredo ASMR cooking(4K Relaxing sounds, Nature).mp4","Food or Cooking","For Pasta FANS ONLY, Chicken alfredo ASMR cooking(4K Relaxing sounds, Nature)","2024-10-03 15:20:27","thumbnails/1727949027103-resized-1727949027100-youtube_37.jpeg"
"6703dd188123fa163934fa68","934809","7 AM Mutton Biryani In Nellore | Early Morning Biryani| Yazdani Dum Biryani | nellore | Food Book","7 AM Mutton Biryani In Nellore | Early Morning Biryani| Yazdani Dum Biryani | nellore | Food Book","uploads/1727949181799-7 AM Mutton Biryani In Nellore _ Early Morning Biryani_ Yazdani Dum Biryani _ nellore _ Food Book.mp4","Food or Cooking","7 AM Mutton Biryani In Nellore | Early Morning Biryani| Yazdani Dum Biryani | nellore | Food Book","2024-10-03 15:23:02","thumbnails/1727949182447-resized-1727949182444-youtube_38.jpeg"
"6703dd188123fa163934fa68","934810","BIG MOMENT | RAHUL GANDHI Join In Village Cooking | Mushroom Biryani | Village Cooking Channel","Today we have a Big Moment. Rahul Gandhi Joining our cooking and he encouraged us a lot. 

Today we cook mushroom biryani recipe by using traditional and healthy ingredients. Rahul Gandhi Enjoying mushroom biryani by eating with us. We never forget this big moment in our life. Thank you so much Rahul sir for this great opportunity.","uploads/1727949431318-BIG MOMENT _ RAHUL GANDHI Join In Village Cooking _ Mushroom Biryani _ Village Cooking Channel.mp4","Food or Cooking","BIG MOMENT | RAHUL GANDHI Join In Village Cooking | Mushroom Biryani | Village Cooking Channel","2024-10-03 15:27:11","thumbnails/1727949431937-resized-1727949431934-youtube_39.jpeg"
"6703dd188123fa163934fa68","934811","OnionPakodi | Crispy Sweet Shop Style Onion Pakoda | Best onion Pakoda","Hello Foodies!!!

Today I am sharing the best and perfect tips for Onon Pakodi. This onion pakodi is also called as Gatti pakodi in Telugu. In this Ullipaay pakodi recipe i am sharing the secrets and the special tips for the crunchy and crispy pakodi.
 
gatti pakodi recipe \  gatti pakodi \  onion pakoda \  how to make gatti pakodi","uploads/1727949540046-OnionPakodi_ à°à°²à±à°²à°¿à°ªà°¾à°¯ à°ªà°à±à°¡à± _ à°à°à±à°à°¿ à°ªà°à±à°¡à± _ Crispy Sweet Shop Style Onion Pakoda _ Best onion Pakoda.mp4","Food or Cooking","OnionPakodi| Crispy Sweet Shop Style Onion Pakoda | Best onion Pakoda","2024-10-03 15:29:00","thumbnails/1727949540194-resized-1727949540191-youtube_40.jpeg"
"66fb862f268a919f34301bae","934812","IND v PAK | Bowl-out | 2007 T20WC | Hindi Highlights","IND v PAK | Bowl-out | 2007 T20WC | Hindi Highlights","uploads/1727951064171-IND v PAK _ Bowl-out _ 2007 T20WC _ Hindi Highlights.mp4","Sports","IND v PAK | Bowl-out | 2007 T20WC | Hindi Highlights","2024-10-03 15:54:24","thumbnails/1727951064488-resized-1727951064473-youtube_41.jpeg"
